14.36692, 52.36472, "V30937"
14.36667, 52.35761, "V212504"
14.374, 52.35356, "V212509"
14.37199, 52.35644, "V211583"
14.37191, 52.34883, "V213250"
14.36792, 52.34972, "V47853"
14.36912, 52.35369, "V47854"
14.37137, 52.3514, "V213249"
14.36302, 52.36659, "V47857"
14.36407, 52.36228, "V200041"
14.36595, 52.35543, "V212505"
14.36211, 52.35957, "V47856"
14.35773, 52.36812, "V204874"
14.36534, 52.34744, "V213248"
14.36459, 52.35261, "V212506"
14.36389, 52.35028, "V212507"
14.36004, 52.35413, "V204872"
14.36122, 52.35691, "V47855"
14.36031, 52.34725, "V202884"
14.40545, 52.27906, "V24999"
14.41061, 52.27675, "V24409"
14.41071, 52.28025, "V24998"
14.35914, 52.34993, "V204873"
14.4014, 52.2782, "V28809"
14.40402, 52.27617, "V24410"
14.38394, 52.31828, "V25024"
14.38896, 52.31728, "V25023"
14.38236, 52.31597, "V25022"
14.38011, 52.3201, "V200832"
14.37781, 52.31736, "V25021"
14.63645, 52.05312, "V9408"
14.37088, 52.31966, "V25025"
14.61459, 51.96595, "V214166"
14.60723, 51.96659, "V211898"
14.60222, 51.96722, "V211899"
14.60125, 51.96395, "V214167"
14.36931, 51.87903, "V70848"
14.36544, 51.88099, "V70849"
14.36207, 51.88287, "V70846"
14.35989, 51.87834, "V70843"
14.35707, 51.88105, "V70847"
14.35293, 51.88339, "V70844"
14.35127, 51.87769, "V70845"
14.33844, 52.05544, "V20113"
14.1959, 52.42492, "V9439"
14.33738, 52.08339, "V22955"
14.17661, 52.51883, "V24711"
14.1805, 52.51625, "V23879"
14.18454, 52.51854, "V23878"
14.29031, 52.37035, "V201783"
14.17175, 52.52077, "V24712"
14.08245, 52.56768, "ID:0262"
14.13909, 52.5027, "ID:0163"
14.17108, 52.5175, "V2135"
14.06765, 52.36026, "ID:0236"
14.16343, 52.26764, "ID:0887"
14.06163, 52.36103, "ID:0058"
14.06163, 52.36103, "ID:0064"
14.05953, 52.39022, "V2155"
